element_type,osm_id,name,lat,lon,distance_m,cde_category,cde_label,tags_str,within_50m,within_100m,within_250m,within_500m
way,1485855965,,27.1070638,57.0833782,233.1,infrastructure_access,Infrastructure / access,access=private; highway=service,False,False,True,True
way,1485855966,,27.1058584,57.0823176,401.9,infrastructure_access,Infrastructure / access,highway=residential,False,False,False,True
way,1485855969,کوچه ۶۴,27.1055193,57.0812301,496.5,infrastructure_access,Infrastructure / access,alt_name=شهید حسن مسلمی; highway=residential; name=کوچه ۶۴,False,False,False,True
way,1485855971,,27.1076015,57.0866353,257.4,unknown,Unknown / unclassified,building=yes,False,False,False,True
way,1486287556,,27.1097117,57.0832278,153.5,unknown,Unknown / unclassified,leisure=playground,False,False,True,True
way,1486287557,,27.1100164,57.0829116,198.9,military_security,Military / security,building=yes; military=barracks,False,False,True,True
way,1486287558,,27.1102461,57.0826809,232.7,military_security,Military / security,building=yes; military=barracks,False,False,True,True
way,1486287559,,27.1098562,57.0827399,202.7,military_security,Military / security,building=yes; military=barracks,False,False,True,True
way,1486287560,,27.1097738,57.0828263,190.7,military_security,Military / security,building=yes; military=barracks,False,False,True,True
way,1486287561,,27.1094366,57.0829389,164.4,unknown,Unknown / unclassified,building=yes,False,False,True,True
way,1486287562,,27.1101662,57.0847874,142.6,infrastructure_access,Infrastructure / access,barrier=fence,False,False,True,True
way,1486287563,کلینیک کشاورزی مروارید,27.1093844,57.0865858,213.9,civilian_general,Civilian general,landuse=retail; name=کلینیک کشاورزی مروارید; shop=agrarian,False,False,True,True
way,1486287564,آهن آلات و مصالح ساختمانی محمودی,27.109346,57.0868538,238.8,civilian_general,Civilian general,landuse=retail; name=آهن آلات و مصالح ساختمانی محمودی,False,False,True,True
way,1486287565,,27.1046043,57.0834823,489.2,infrastructure_access,Infrastructure / access,highway=service; oneway=yes; service=parking_aisle,False,False,False,True
way,1486287568,,27.1046032,57.0832816,493.8,infrastructure_access,Infrastructure / access,highway=service; service=parking_aisle,False,False,False,True
way,1486287569,,27.1056241,57.0842626,366.2,infrastructure_access,Infrastructure / access,highway=service; service=parking_aisle,False,False,False,True
way,1486287570,,27.1045695,57.0834676,493.3,unknown,Unknown / unclassified,highway=path,False,False,False,True
way,1486287571,,27.1030958,57.083927,649.1,unknown,Unknown / unclassified,highway=construction,False,False,False,False
way,1486396132,,27.1077418,57.0793068,529.4,civilian_general,Civilian general,landuse=residential,False,False,False,False
relation,8794901,جاده ۹۱,30.3520778,57.8076348,367658.2,unknown,Unknown / unclassified,distance=1420; from=Feyzabad; name=جاده ۹۱; name:en=Road 91 (Iran); name:ko=국도 제91호선 (이란); name:tr=Karayolu 91 (İran); network=IR:national; ref=91; ref:fa=۹۱; route=road; to=Jask; type=route; wikidata=Q4811985; wikipedia=fa:جاده ۹۱ (ایران),False,False,False,False
relation,12742529,پریتقی-پزیتکی,27.1069403,57.0785468,627.9,unknown,Unknown / unclassified,boundary=place; name=پریتقی-پزیتکی; name:en=paritaghi; type=boundary,False,False,False,False
relation,12742694,میناب,27.1320493,57.0786248,2637.5,civilian_general,Civilian general,landuse=residential; name=میناب; name:zh=米纳布; type=multipolygon,False,False,False,False
relation,12800250,کریم آباد,27.1071771,57.09368,929.7,unknown,Unknown / unclassified,admin_level=11; boundary=administrative; name=کریم آباد; type=boundary,False,False,False,False
relation,15627951,,27.1093117,57.0876157,312.4,unknown,Unknown / unclassified,route=road; type=route,False,False,False,True
relation,15627960,,27.1072852,57.086265,252.0,unknown,Unknown / unclassified,route=road; type=route,False,False,False,True
